id_track,name_track,duration_ms,explicit,name,id_artist,release_date,popularity,followers,streams,num_samples,end_of_fade_in,start_of_fade_out,loudness,tempo,time_signature,key,mode
3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,202999,False,tlinh,3diftVOq7aEIebXKkC34oR,2024-09-18,69,1170050,4111056,4476140,0.13429,197.84563,-6.808,101.996,4,5,0
31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,279208,False,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,2024-06-08,64,5979550,10634862,6156540,0.08127,273.9084,-7.972,125.512,4,11,1
0SLzsfxED15vyUccX4bCqo,HOP ON DA SHOW,175876,True,tlinh,3diftVOq7aEIebXKkC34oR,2024-09-18,69,1170050,3057133,3878066,0.0,170.42867,-5.629,145.012,4,2,1
5oFEvbM7lGnx8jfAkuhVyo,MỘNG YU,202629,False,AMEE,2aQnC3DbZB9GbauvhAw7ve,2024-08-02,63,1388180,4999301,4467987,0.16776,183.24608,-7.366,120.054,4,4,1
5IZDnmnMBzLnE6APoYL26d,Bình Yên,201655,False,Vũ.,57g2v7gJZepcwsuwssIfZs,2024-08-29,66,2165817,4473026,4446509,2.42649,189.99728,-8.443,121.969,4,1,1
3OVMe3H6iAxbLF8iD2UYrw,Chúng Ta Của Tương Lai,249871,False,Sơn Tùng M-TP,5dfZ5uSmzR7VQK0udbAVpf,2024-03-08,64,5979550,6624832,5509668,0.0,241.97514,-7.097,145.954,4,0,1
7Cjsw965r7mVK888ZqP6Wo,Mình Anh Thôi,212519,False,Negav,4fg8aMZ23d2bxKz7r2vt9v,2024-09-04,65,144418,1788787,4686046,0.0,203.2849,-6.647,131.063,4,10,0
1TcmqSx576eBcuTxTtcEAk,NGÂN,158905,False,tlinh,3diftVOq7aEIebXKkC34oR,2024-09-18,69,1170050,1387965,3503861,0.26712,155.02222,-7.532,146.997,4,2,1
4oGgxjxVOI69h9uOpHOzwn,Để Ý,159164,False,Wren Evans,5M3ffmRiOX9Q8Y4jNeR5wu,2024-06-13,60,541948,1840218,3509576,0.10816,154.67392,-9.165,94.937,4,6,1
3QjcsqERv4IfmopRvXFoWB,DÂU TẰM,160463,True,tlinh,3diftVOq7aEIebXKkC34oR,2024-09-18,69,1170050,1072423,3538216,0.42943,156.93205,-8.512,104.996,4,9,1
6f7M5UzYYeLFCMIBQhxk2J,Lặng,139264,False,Rhymastic,0gGd4WhPXBSgDX6fdOHcOw,2024-07-09,57,674570,1695396,3070771,0.0,130.27556,-11.067,100.045,4,0,1
6P7xEmk7ZZYz0AV84uOwiW,Cuộc gọi lúc nửa đêm,182582,False,AMEE,2aQnC3DbZB9GbauvhAw7ve,2024-08-02,63,1388180,1867161,4025950,0.0,169.38957,-6.235,76.989,4,0,1
3ER1r0HipeSSu7YNImC6vd,Bước Za Đi Xa,168774,False,Wxrdie,1Jmkhzve9TuXHUUWGmpANw,2024-09-18,59,348891,1092016,3721471,0.0,160.64145,-4.944,154.997,4,1,0
0OIed6UFpfT2nW4BffD7Js,pho real,166800,True,Low G,6TITnFVRcl0AcZ4syE7Toe,2024-02-28,67,1467113,1313614,3677940,0.0,163.78777,-5.67,99.984,4,6,0
4XkEva4YsNmPQBLe8V126L,Xoay Một Vòng,147310,False,HIEUTHUHAI,5HZtdKfC4xU0wvhEyYDWiY,2024-06-06,70,1689923,530992,3248193,0.0,144.51518,-5.822,144.943,4,5,0
6sIWcLjuMvOcxAfMOx1kbB,FEVER,260073,False,Coldzy,401ikVSob52311M6Fwnunt,2024-06-03,47,47874,721060,5734621,0.0,256.97525,-6.739,135.994,4,6,1
5S2ObREaW7Dl1XMMC7SxGX,Miền Mộng Mị,166920,False,AMEE,2aQnC3DbZB9GbauvhAw7ve,2024-08-02,63,1388180,1373474,3680603,0.0,162.66739,-7.003,152.03,4,5,0
2DzFmWhrnRHROJuxW5e1t2,"Bao Nhiêu Loài Hoa Remix (feat. tlinh, Machiot)",155416,False,KayC,3EkXXkwTWhJpPDJR4ME3D8,2024-06-25,44,16143,570826,3426937,0.0,150.3434,-7.592,136.939,4,5,0
3rxbssNItXaXyqc0wJUsYC,2000 câu hỏi vì sao,216496,False,AMEE,2aQnC3DbZB9GbauvhAw7ve,2024-08-02,63,1388180,1116408,4773737,0.0,207.81279,-9.389,123.985,4,4,1
3nOQ8LlNDS2U9vohMlBWJq,Girl Hà Nội,234500,False,SIXTYUPTOWN,6uAa2LaYiWLsy8FlwtKvay,2024-07-11,41,2834,588367,5170725,0.0,228.23474,-8.709,120.015,3,6,1
3ztP5O7dJSha2PG429eUCb,Thiên Lý Ơi,220108,False,Jack - J97,3KJopZ2uUclqEtLxQg0FNn,2024-02-22,45,527140,861842,4853397,0.0,208.03339,-8.437,91.977,4,11,1
0SMpkybKsjUeONDdUCW69e,Thờ ơ,165333,True,WEAN,30eFAXoU2kTjJPf2cq80B8,2024-08-28,62,334230,690612,3645600,0.0,159.60236,-6.077,90.01,4,5,0
36OyVzUmUFb1MTTzy3YXbh,"Sau Lời Từ Khước (Theme Song From ""MAI"")",250122,False,Phan Mạnh Quỳnh,0aNyWetkjBvIdZvJY00yEa,2024-02-14,49,970851,3458833,5515204,1.29937,232.93678,-8.667,203.774,4,6,1
0dBKcPEAsdxWJsqNDNHcPz,Dân Chơi Sao Phải Khóc,210944,False,Andree Right Hand,4grjJqg7iwQ8RKHs8d9Snh,2024-01-05,54,365660,1983765,4651315,0.0,201.7756,-8.198,94.982,4,1,0
2ddbldKhKrYvOBbYa87cbj,Dành Hết Xuân Thì Để Chờ Nhau,288380,False,Vũ.,57g2v7gJZepcwsuwssIfZs,2024-03-14,66,2165817,1538850,6358779,0.28336,275.91693,-9.73,135.928,4,2,1
5f4u0kPnU21qNe6fXgAUiV,Yêu Nắm,227076,False,BigDaddy,3Tehj7YghQc7zH0I1faGc6,2024-02-13,52,226316,1325312,5007046,1.11442,221.50676,-6.087,130.104,4,9,0
7CoOFEoC3xg3iJ2srBsizf,Muốn anh đau,340724,False,Winno,23UOCFmQtFKvx2mFufMoJB,2024-02-14,50,90735,629665,7512968,0.0,336.68933,-7.456,131.003,4,8,0
3A0QLMQn0XqmCrJMInLhYg,Phong Long,281379,False,Low G,6TITnFVRcl0AcZ4syE7Toe,2024-01-20,67,1467113,810491,6204414,0.0,277.02567,-8.136,144.955,4,1,1
7tI8dRuH2Yc6RuoTjxo4dU,Who,170887,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-19,89,9725993,242255840,3768078,0.30222,164.0606,-3.743,116.034,4,0,0
7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),179789,False,LISA,5L1lO4eRHmJ7a0Q6csE5cT,2024-08-15,83,9286797,90988119,3964362,0.22036,173.30212,-4.715,140.515,5,7,1
1aKvZDoLGkNMxoRYgkckZG,Magnetic,160688,False,ILLIT,36cgvBn0aadzOijnjjwqMN,2024-03-25,74,1602545,84977919,3543173,0.2449,157.0946,-5.819,131.067,4,6,1
1QPV3QoWw3rRKPeYoX8kO8,GGUM,151689,False,YEONJUN,2Mo2yHjmrDRZW7yRuJwR2w,2024-09-19,71,539977,1501720,3344749,0.24286,146.97652,-6.867,129.052,4,10,0
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,138213,True,LISA,5L1lO4eRHmJ7a0Q6csE5cT,2024-06-27,83,9286797,94549732,3047603,0.21043,132.40018,-4.692,140.053,4,8,1
5ocSQW5sIUIOFojwXEz9Ki,Supernatural,191000,False,NewJeans,6HvZYsbFfjnjFrWF950C9d,2024-06-21,82,9325899,5193442,4211550,0.33098,181.90512,-4.182,108.887,4,10,0
38tXZcL1gZRfbqfOG0VMTH,How Sweet,219026,False,NewJeans,6HvZYsbFfjnjFrWF950C9d,2024-05-24,82,9325899,41145878,4829538,0.33098,214.59882,-2.888,124.994,4,1,1
4gxEY3Mh5FZZDAJAKPNrCS,CRAZY,164554,False,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,2024-09-02,82,5954636,48901745,3628420,0.24404,161.68636,-2.223,130.047,4,11,0
7vjfnsnDXZGK4PSq54ISjc,1-800-hot-n-fun,173431,False,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,2024-08-30,82,5954636,408486,3824155,0.14499,168.11829,-3.1,135.953,4,2,1
4e1aewX6ATPcdfQIqr7gqO,Sticky,157120,False,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,2024-07-01,74,1412750,1635722,3464496,0.39365,153.2575,-3.86,99.971,4,10,0
58AZXyKRlsMBMcrRjpJpVG,Debut,123281,False,KATSEYE,3c0gDdb9lhnHGFtP4prQpn,2024-06-28,75,584782,266624,2718366,0.23814,119.02549,-4.314,122.045,4,11,1
3aAnwyBJY9OLNLqSgd4fZU,Deja Vu,171427,False,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,2024-04-01,78,10624213,8583078,3779983,0.22077,166.64961,-5.339,162.844,4,5,0
3LWVXp636uLT356Rj08Jaz,Be Mine,207347,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-19,89,9725993,34775324,4572017,0.24381,201.63048,-5.496,66.495,5,1,0
2O4Bb2WCkjlTPO827OnBMI,EASY,164545,False,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,2024-02-19,82,5954636,37594842,3628220,0.22717,158.08727,-5.154,165.004,4,0,1
3RkSwrsIadAvqVtMp5yhaB,XO (Only If You Say Yes),188332,False,ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,2024-07-12,81,10134738,1734117,4152727,0.27483,181.55682,-6.885,96.95,4,8,1
19D8LNpWwIPpi6hs9BG7dq,Bubble Gum,200266,False,NewJeans,6HvZYsbFfjnjFrWF950C9d,2024-05-24,82,9325899,2327483,4415880,0.3366,191.62848,-3.589,105.005,4,9,1
1SS0WlKhJewviwEDZ6dWj0,SPOT!,167706,False,ZICO,4XpUIb8uuNlIWVKmgKZXC0,2024-04-26,67,1637484,48875172,3697932,0.67909,163.67746,-3.905,108.038,4,5,0
0vaxYDAuAO1nPolC6bQp7V,Midas Touch,162880,False,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,2024-04-03,74,1412750,685404,3591504,0.55841,158.34848,-3.049,118.969,4,6,1
58Q3FZFs1YXPpliWQB5kXB,Right Now,160413,False,NewJeans,6HvZYsbFfjnjFrWF950C9d,2024-06-21,82,9325899,1990896,3537114,0.33075,154.85968,-6.555,171.977,4,3,0
3lwK3WyKAI5bUuGY1OgGbZ,Smart,166384,False,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,2024-03-22,82,5954636,32359011,3668777,0.24254,161.01878,-5.474,113.076,4,1,1
1njlnn8ZKHI77Pe9szIONR,SHEESH,170356,False,BABYMONSTER,1SIocsqdEefUTE6XKGUiVS,2024-04-01,74,2688796,38965769,3756362,0.08127,164.15927,-5.079,140.041,4,2,1
2nRMW95dnOILirpjbksLTs,Never Let Go,166812,False,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,2024-06-07,87,16255827,55562921,3678213,0.24399,161.55864,-4.32,129.884,4,9,1
6oNLSQX8bcAdbCElZYju3v,Supersonic,174146,False,fromis_9,24nUVBIlCGi4twz4nYxJum,2024-08-12,64,1331497,466694,3839934,0.23224,170.2371,-3.968,140.025,4,6,0
411fZBnpfU4eIDIZmDKswx,Pierrot,170315,False,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,2024-08-30,82,5954636,229120,3755462,0.22635,168.10667,-3.178,153.99,4,8,1
3d2bsbugow8JiNvuaRupFH,Slow Dance (feat. Sofia Carson),188399,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-19,89,9725993,10200275,4154219,0.54082,179.48444,-6.078,87.016,4,1,1
11sirgYaEutV40tkvgpHN6,NEURON (with Gaeko & YOON MIRAE),273290,False,j-hope,0b1sIQumIAsNbqAoIClSpy,2024-03-29,74,18068028,11307544,6026048,0.0,264.23148,-4.207,93.902,4,7,1
2UE9XGbAzicJIyo4bB6sqM,MAESTRO,198906,False,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,2024-04-29,82,12324805,1994758,4385892,0.37723,194.98376,-4.113,151.984,4,4,0
4xzrnTQ0CVRj6LBisVyTum,SOMETHING AIN'T RIGHT,190666,False,XG,0LOK81e9H5lr61HlGGHqwA,2024-07-26,72,1761222,4438657,4204200,0.15111,184.46512,-3.826,123.99,4,1,0
7gMfVc4zfNIxuMyMGglOHa,Rebirth (Intro),144624,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-19,89,9725993,9135576,3188963,0.25184,140.05116,-4.211,172.024,4,5,0
4lR8sYGMGZPvthF2yUfo7T,Smart,166384,False,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,2024-02-19,82,5954636,32359011,3668777,0.24254,161.01878,-5.474,113.076,4,1,1
7GDgpad2BQVuDUzaxHFakc,LIKE THAT,168358,False,BABYMONSTER,1SIocsqdEefUTE6XKGUiVS,2024-04-01,74,2688796,2842611,3712307,0.24984,164.41469,-8.675,101.959,4,11,0
294hRgOqnGW2BemqP8D35X,Klaxon,175106,False,(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,2024-07-08,75,9827347,1338450,3861102,0.1395,172.37914,-3.408,119.986,4,11,0
3X76Lal4GwBFqriHz1FbLU,SOS,187507,False,FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,2024-09-20,69,1717054,187706,4134536,0.22054,177.20308,-5.032,124.017,4,8,1
0bMWoFtQIrnW5YyNMc4aKQ,I’ll See You There Tomorrow,196694,False,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,2024-04-01,78,10624213,220678,4337103,0.24372,190.06113,-5.242,121.031,4,4,1
6QqrxJe1iQxwLY6he6FLFo,Midnight Fiction,168104,False,ILLIT,36cgvBn0aadzOijnjjwqMN,2024-03-25,74,1602545,287014,3706704,0.24971,160.97813,-5.722,129.942,4,4,1
6pqyZNnLKyJKtrlf42FQoq,Nice Guy,164920,False,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,2024-09-09,70,916786,320636,3636486,2.78639,160.86205,-3.609,116.0,4,7,1
45zLrK0668WQ5JFMyiYmCS,Interlude : Showtime,78492,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-19,89,9725993,807044,1730756,0.22639,71.69161,-5.839,92.002,4,4,1
1kPhV0KQui1phEpjnWIqUN,Smeraldo Garden Marching Band (feat. Loco),182840,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-06-28,89,9725993,85559725,4031641,0.24404,177.03474,-2.251,97.47,4,4,1
3ajU531gR5fW71wqsw4tFX,i wonder... (with Jung Kook of BTS),163598,False,j-hope,0b1sIQumIAsNbqAoIClSpy,2024-03-29,74,18068028,276011,3607337,0.36018,153.19946,-5.302,100.033,4,7,1
3Zice5cXhiPVLwrdBJlyHc,See that?,182795,False,NMIXX,28ot3wh4oNmoFOdVajibBl,2024-08-19,69,3171405,344101,4030650,0.18753,178.12608,-2.934,87.955,4,7,1
2J194R0KIKbK7bTHfUHPDB,Boom Boom Bass,152889,False,RIIZE,2jOm3cYujQx6o1dxuiuqaX,2024-06-17,69,960976,1518189,3371219,0.20939,152.88976,-3.976,117.016,4,5,0
0Tq7v8YAmwdnAYBwyR1pZ4,"Earth, Wind & Fire",179040,False,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,2024-04-15,70,916786,348383,3947832,0.55243,173.67946,-3.277,153.089,4,11,0
5qI5EUqfDJpQ7w6sMECK7U,Super Lady,152186,False,(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,2024-01-29,75,9827347,1262781,3355716,0.61283,149.53651,-4.456,121.941,4,4,0
01prGWjCTxKBxJc400zwvQ,Rockstar - Extended,164782,True,LISA,5L1lO4eRHmJ7a0Q6csE5cT,2024-06-27,83,9286797,7629660,3633462,0.21896,159.89261,-4.799,139.957,4,1,1
2GquhrcHbl2zOnF5javAFp,Swan Song,157179,False,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,2024-02-19,82,5954636,606007,3465805,3.20435,151.40572,-4.629,90.038,4,3,0
2RoYgkPzUY0vY7lhUuyus1,DASH,166979,False,NMIXX,28ot3wh4oNmoFOdVajibBl,2024-01-15,69,3171405,769702,3681894,0.0,163.4859,-1.92,179.977,4,5,0
0OaHZgVm77zLQNR3kwFf6n,Dangerous,143773,False,BOYNEXTDOOR,4hnHLgMSOiqERWBL4jINP1,2024-09-09,70,916786,433696,3170202,0.0,140.13243,-4.448,109.98,4,11,0
0djkJ3iAARXRCbfbwwVc3o,Love wins all,271080,False,IU,3HqSLMAZ3g3d5poNaI7GOU,2024-01-24,71,8824026,2863106,5977314,4.64399,247.89624,-5.878,101.132,4,0,1
2vNPGH1x5ZwxTjlvzLCyc2,Fate,161546,False,(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,2024-01-29,75,9827347,283797,3562104,0.58032,157.75636,-4.86,114.956,4,0,1
5yilfTuo2JyDZUoBPQ4Vjs,Te Quiero,189866,False,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,2024-07-01,74,1412750,154363,4186560,0.39478,185.45197,-4.333,120.037,4,5,0
5juCu4WFTFRZ2XilopAMTy,Bam Yang Gang,146197,False,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,2024-02-13,66,1596121,935154,3223646,0.22639,140.17886,-8.72,178.047,3,6,0
0aZG8KWrpRnsGL0loUkfSj,plot twist,152400,False,TWS,4GgBKgxhc649frZDHcXIEz,2024-01-22,62,420570,402929,3360420,0.70853,147.73116,-4.798,112.066,4,5,1
45OflED18VsURGw2z0Y6Cv,Girls Never Die,187920,False,tripleS,5Z71xE9prhpHrqL5thVMyK,2024-05-08,61,472896,539383,4143636,0.65615,182.77007,-2.704,95.031,4,11,0
3ym9bzwGG4uxVaJ0pLoQbM,Nothing,211506,False,KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,2024-04-03,74,1412750,156950,4663722,0.61546,201.58405,-2.371,83.953,4,6,1
1XvOEvWtfa879Wk1wKHZ1M,Cheers to youth,191546,False,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,2024-04-29,82,12324805,600667,4223604,0.51664,181.55103,-3.668,103.967,4,6,0
1MC8JLPV4fbvVBqvGSLoDf,Who (Rock Remix),171995,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-23,89,9725993,337017,3792493,0.24966,164.1999,-3.546,115.986,4,0,0
2Xiaplc23BureS4EDeE8xa,My World,107463,False,ILLIT,36cgvBn0aadzOijnjjwqMN,2024-03-25,74,1602545,265070,2369563,0.24399,99.64263,-4.941,107.997,4,11,1
10I5rhhFoWZDIN3kEc6Dbo,Who (Acoustic Remix),184075,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-23,89,9725993,332239,4058872,3.25079,175.28745,-6.397,110.051,4,11,0
1ySWoGgrduSzvtJ3PUzO41,Who (Shibuyakei Remix),166809,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-23,89,9725993,315124,3678148,0.24966,159.0741,-4.712,119.986,4,5,0
1amowbJ9HHFFSFdg2ubM7G,The Reasons of My Smiles,213773,False,BSS,1uAT5bTSp6dWbNmixIUP5t,2024-03-10,62,851342,420709,4713702,0.84517,206.0771,-6.539,95.995,4,0,1
7KZNgri6Jxw88FAfATw6i9,Who (Funky Remix),188498,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-23,89,9725993,321703,4156390,0.0,181.91093,-5.461,115.951,4,0,0
2isRbZIIU4PqPrECffn7QO,Who (Beautiful Mind Remix),177953,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-23,89,9725993,307263,3923885,0.22639,173.13959,-2.48,110.005,4,0,0
0UaaFmF3xUwMjnuAHBq7qL,Love You With All My Heart,244186,False,Crush,6aLdhHUqgdKE86xbtNmY8g,2024-03-24,65,1238894,322145,5384316,0.84231,229.43057,-8.226,134.049,4,4,1
6ERs9uORCo1MfV0m9ixCuv,FREAK,171080,False,YUQI,22aCD8IrQZjcPgZw728QT6,2024-04-23,60,777819,700233,3772314,0.42399,167.43329,-3.517,119.996,4,5,1
1Px44tw80Q4rcCl8FxDGOi,Who (Instrumental),170887,False,Jimin,1oSPZhvZMIrWW5I41kPkkY,2024-07-23,89,9725993,316431,3768078,0.24798,162.71384,-5.989,116.016,4,1,1
2y8vRHEoz15sYDmxyrDePO,"If I’m S, Can You Be My N?",168026,False,TWS,4GgBKgxhc649frZDHcXIEz,2024-06-24,62,420570,336633,3704988,0.38889,168.02667,-3.248,118.039,4,11,0
0T6J3Ipbe06lm7p3grH2bg,Melt Down,165587,False,DAY6,5TnQc2N1iKlFjYD7CPGvFc,2024-09-02,71,3383318,473135,3651203,0.49356,163.12018,-2.62,184.926,4,5,0
3wluV5HGCW1Dq1CYsjIdLu,Sexy In The Air,194800,False,TAEMIN,13rF01aOogvnkuQXOlgTW8,2024-08-19,64,3033910,230871,4295340,0.18014,189.01044,-2.769,100.024,4,1,1
1k68vKHNQXU5CHqcM7Yp7N,HAPPY,189934,False,DAY6,5TnQc2N1iKlFjYD7CPGvFc,2024-03-18,71,3383318,253368,4188052,0.50485,184.4419,-3.363,80.002,4,9,1
5IY8i6WnkqvmRnIrF4lqDx,Taxi Blurr (Feat. NATTY of KISS OF LIFE),230499,False,Jay Park,4XDi67ZENZcbfKnvMnTYsI,2024-05-28,68,2141860,206436,5082524,0.51066,226.34232,-7.477,143.864,4,6,1
7M7d0e8Ue3Z7QieuZe72J9,Love 119,173489,False,RIIZE,2jOm3cYujQx6o1dxuiuqaX,2024-01-05,69,960976,162181,3825443,0.1278,166.60316,-3.876,98.547,4,8,1
5fCKBIJ7BwaCpxxwZCbS5X,We got so much,165748,False,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,2024-02-19,82,5954636,184551,3654753,0.23791,161.08844,-3.506,101.0,4,7,1
69Bx1c9Hzv7IZGkLyFCeMw,Hold Me Back,232026,False,HEIZE,5dCvSnVduaFleCnyy98JMo,2024-03-17,61,1184211,95249,5116188,2.96054,219.96844,-7.918,159.95,4,10,1
2FZKBbotZtXLQyedIV965w,Mars,187266,False,D.O.,2CQZr2RPZmrcvDnaod1ldC,2024-05-07,67,2005082,348963,4129230,0.70322,184.00653,-5.554,100.983,4,9,1
6je5cTal6PyeITNrOzkCoS,Welcome to the Show,217067,False,DAY6,5TnQc2N1iKlFjYD7CPGvFc,2024-03-18,71,3383318,265060,4786342,0.49909,205.54884,-4.488,132.01,4,9,1
34DtDWmIUacoop6Md298vE,Pump Up The Volume!,179386,False,PLAVE,0k2zyzGq6HX383VlMBOvRG,2024-08-20,62,191870,359116,3955476,0.31342,175.43256,-3.85,89.98,4,1,0
4RiudH8RehvLLrk8uNgIdR,Nightwalker,204373,False,TEN,3Q5Qep7ytrjVleNnMnntgQ,2024-02-13,65,743573,7751428,4506432,0.51687,198.29842,-5.162,128.038,4,7,1
1JxRZB6gjp3nsn2jUIaXMs,TAP,157906,False,TAEYONG,6SKusTjOAPsTZ6kareKQdm,2024-02-26,61,1376095,4544800,3481842,0.76989,153.91927,-3.589,87.94,4,10,0
39gaUtq2z4ejJbno7tWHbL,T.B.H,175880,False,QWER,0XufO9nLOKNN0w0qNrDrZy,2024-04-01,56,131546,485786,3878154,0.61537,173.87683,-1.283,178.026,4,2,1
5zBO8f5BKQX4VNR3ILfDXk,Impossible,182332,False,RIIZE,2jOm3cYujQx6o1dxuiuqaX,2024-04-18,69,960976,1502093,4020427,0.1161,179.10712,-4.325,128.007,4,1,0
6kxkMrPqppgT3TQjOyhAYk,Popcorn,181320,False,D.O.,2CQZr2RPZmrcvDnaod1ldC,2024-05-07,67,2005082,166143,3998106,0.71406,171.2878,-7.156,132.043,4,2,1
6vSpm3PAXA1PLyEINx3DJC,hey! hey!,192600,False,TWS,4GgBKgxhc649frZDHcXIEz,2024-06-05,62,420570,166006,4246830,0.0,187.803,-3.616,92.042,4,3,0
0UTtK6hregIBOsefavRI26,Holssi,190786,False,IU,3HqSLMAZ3g3d5poNaI7GOU,2024-02-20,71,8824026,353085,4206846,0.64467,185.46939,-4.867,86.949,4,10,0
3lc6BSosCqVoNddw1izHXj,Siren,147961,False,RIIZE,2jOm3cYujQx6o1dxuiuqaX,2024-04-03,69,960976,434590,3262556,0.11025,143.27293,-2.929,104.945,4,1,1
1c6kkrWnpy68eYDfBdxNtF,Shopper,215720,False,IU,3HqSLMAZ3g3d5poNaI7GOU,2024-02-20,71,8824026,723551,4756626,0.50662,210.605,-4.188,107.007,4,5,1
7hDoxkN20lLb06zifzYnD2,"Ishq - From ""Lost;Found""",228639,False,Faheem Abdullah,05etL4pzWd6TSv1x5WrlG3,2024-03-09,65,86434,2526890,5041504,0.60971,214.06476,-8.862,95.068,4,4,0
1NubJcJa12xLssOkQfWZDZ,Watch Me Woo!,135853,False,PLAVE,0k2zyzGq6HX383VlMBOvRG,2024-02-26,62,191870,233426,2995566,0.0,129.71246,-3.387,104.843,4,4,0
1T6xi2QrnmwaebXGvWAjLg,WAY 4 LUV,219453,False,PLAVE,0k2zyzGq6HX383VlMBOvRG,2024-02-26,62,191870,271845,4838946,0.08676,212.88054,-5.022,127.035,4,9,1
1hlbywc8Jhl1FFqJxAMabE,Ishq,224842,False,Faheem Abdullah,05etL4pzWd6TSv1x5WrlG3,2024-05-25,65,86434,8713511,4957768,0.60952,214.0996,-8.92,94.788,4,4,0
7grL80WBzT5yxhpTkXIvJe,Rockstar - Sped Up,110399,True,LISA,5L1lO4eRHmJ7a0Q6csE5cT,2024-06-27,83,9286797,2058055,2434303,0.0,104.78585,-10.751,175.055,4,11,1
5F3032rq3MJG7cDjRtj0wo,Can't Get Over You,245066,False,Paul Kim,4qRXrzUmdy3p33lgvJEzdv,2024-04-06,53,293965,139402,5403720,1.00054,226.62675,-7.532,119.942,4,11,1
0NnXG9qhpf0E6elVQdWLE7,I stan U,192573,False,IU,3HqSLMAZ3g3d5poNaI7GOU,2024-02-20,71,8824026,192815,4246242,3.08245,188.86531,-3.452,160.089,4,7,1
0P8bIaYfsiI1yNeM2jywuP,Dumlla Dumlla,186038,False,Dafina Zeqiri,6V6mxrGG67IyLFy2l4poNZ,2024-07-28,65,351895,290422,4102148,0.34245,180.15782,-5.796,128.053,4,1,0
0fl3T6cekhgAxYu5xLWefX,Water,167626,False,TEN,3Q5Qep7ytrjVleNnMnntgQ,2024-02-13,65,743573,1057816,3696168,0.56286,163.07375,-6.92,100.0,4,1,0
6e5L42GYpMs0jHODC9VEes,She Smiled,202992,False,DAY6,5TnQc2N1iKlFjYD7CPGvFc,2024-09-02,71,3383318,198600,4475995,0.49909,196.47565,-3.537,197.977,4,7,1
1Y5D7m2QtyBdvwvY3gAVNQ,Little Light,224866,False,DOYOUNG,5IMXUzbeAyevQmvtOhXQGi,2024-04-22,57,808710,2241360,4958310,2.27556,218.16888,-3.848,92.206,4,10,1
6GH5qLVhOvbgRvqFdAKQ9a,"Whistle Podu (From ""The Greatest Of All Time"")",281268,False,Thalapathy Vijay,0fhunuOz2OuOEr3YK5ctSm,2024-04-14,63,1176034,4741567,6201978,0.41796,271.44708,-5.665,162.041,4,1,1
20uUaRkfRJZG15mXfn7LaU,"Shh.. (Feat. HYEIN, WONSUN JOE & Special Narr. Patti Kim)",226760,False,IU,3HqSLMAZ3g3d5poNaI7GOU,2024-02-20,71,8824026,202084,5000058,0.45256,224.19447,-5.938,76.25,4,5,0
